experiment_id,path,title,status,honest_verdict,headline_fields,gate_fields,retirement_fields,key_metric_fields,classification,reason
662,results/experiment_662_ising_v3_rtl.json,Ising Sampler v3 RTL,success,ising_v3_rtl_complete,,,,rtl_line_count=295,SIGNAL,"completed artifact records positive, verified, or closed evidence"
663,results/experiment_663_halp_probe.json,HALP Pre-Generative Probe,success,halp_below_threshold,,,,halp_auc=0.4423076923076923,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
664,results/experiment_664_dualgpu_retrain.json,DualGPU Parallel EORM+JEPA Retrain,success,retro_071_unresolved,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
665,results/experiment_665_retro_2026_04_50.json,Milestone 2026.04.50 Retrospective,success,partial_milestone_5_of_13_criteria_met_retro_033_still_open_after_18_attempts,,criteria.ensemble_gate_v3_open=false,,classifier_auroc=0.9262; detection_rate_on_forced=1.0; ensemble_recall=0.22400000000000003; forgetting_rate=0.0; halp_auc=0.4423076923076923; hermes_v2_structured_recall=0.2; milestone_success_rate=0.3846; signed_improvement=0.0; specguard_auc=0.21562499999999998; wall_time_delta=7.597,SIGNAL,"completed artifact records positive, verified, or closed evidence"
666,results/experiment_666_manifest_wireIn_v3.json,Exclusion Manifest Wire-In v3,success,manifest_wired_xdist_available,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
667,results/experiment_667_gate_v4_redesign.json,EnsembleGate v4 Redesign — structured-first gate logic,success,gate_open_retro_070_unblocked,,"gate_comparison.hermes_v2_excluded_from_v4=true; gate_comparison.v3_ensemble_recall=0.22400000000000003; gate_comparison.v3_gate_formula=mean(symcode, hermes_v2, structured, causal) >= 0.30; gate_comparison.v3_gate_open=false; gate_comparison.v4_gate_formula=structured_recall >= 0.20 OR max(causal_recall, symcode_recall) >= 0.30; gate_comparison.v4_gate_open=true; gate_comparison.v4_trigger_condition=causal_recall=0.36 >= max_component_threshold=0.30; gate_open=true; gate_threshold=0.2; gate_version=v4; retro_070_gate_unblocked=true",,causal_recall=0.36; ensemble_recall=0.22666666666666666; gate_comparison.v3_ensemble_recall=0.22400000000000003; hermes_v2_recall=0.0; structured_recall=0.2; symcode_recall=0.12; v3_ensemble_recall=0.22400000000000003,SIGNAL,"completed artifact records positive, verified, or closed evidence"
668,results/experiment_668_vr_attempt_18_v2.json,vr attempt 18 v2,success,vr_positive,,gate_source=/home/ianblenke/github.com/Carnot-EBM/carnot-ebm/results/experiment_667_gate_v4_redesign.json; gate_version=v4,,baseline_accuracy=0.36; post_accuracy=1.0; signed_improvement=0.64; structured_forcing_recall=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
669,results/experiment_669_phase1_corpus.json,phase1 corpus,,distillation_corpus_built_classifier_not_trained,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
669,results/experiment_669_phase2_training.json,phase2 training,,distillation_corpus_built_classifier_not_trained,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
669,results/experiment_669_prompt_injection_rescue.json,"Prompt Injection KAN Rescue — 100+100 corpus, atomic phase writes",success,distillation_corpus_built_classifier_trained_auroc_below_threshold,,,,eval_stats.auroc=0.885,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
66,results/experiment_66_results.json,results,,,,,,ablation_summary.joint_vs_embed_delta=0.021739130434782594; ablation_summary.joint_vs_ising_delta=0.4597423510466989; lr_sweep.0.0001.val_auroc_embedding_only=0.9122807017543859; lr_sweep.0.0001.val_auroc_ising_only=0.295593635250918; lr_sweep.0.0001.val_auroc_joint=0.9286005711954305; lr_sweep.0.001.val_auroc_embedding_only=0.9579763361893106; lr_sweep.0.001.val_auroc_ising_only=0.719094247246022; lr_sweep.0.001.val_auroc_joint=1.0; lr_sweep.0.01.val_auroc_embedding_only=0.9783761729906161; lr_sweep.0.01.val_auroc_ising_only=0.6889024887800898; lr_sweep.0.01.val_auroc_joint=1.0; test_results.auroc_embedding_only=0.9782608695652174; test_results.auroc_ising_only=0.5402576489533011; test_results.auroc_joint=1.0,AMBIGUOUS,insufficient transparent evidence for signal or noise
670,results/experiment_670_jepa_cascade_deploy.json,JEPA v14 Cascade Deploy: Platt Temperature Wired into ThreeTierPipeline,success,jepa_v14_deployed,,,,fn_rate=1.0; skip_rate_eorm=1.0; skip_rate_sink_probe=0.0; total_skip_rate=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
671,results/experiment_671_jepa_v15.json,JEPA v15 Retrain on Real Violation Data (CPMI + PURE),success,jepa_v15_auc_met,,,,bce_macro_auroc=0.6667; ood_auc=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
672,results/experiment_672_kv260_dfx_fix.json,KV260 dfx-mgr Alternative Bitfile Loading,blocked,blocked_bitfile_not_configured,,,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
673,results/experiment_673_dualgpu_v3.json,DualGPU Confirmed v3: Qwen3.5-0.8B Simultaneous Forward Pass,success,dualgpu_partial,,,,gpu1_util_sample_count=0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
674,results/experiment_674_ias_adaptive_gate.json,IAS Adaptive Gate Calibration — per-extractor quantile regression thresholds,success,ias_gate_improves_v3,,comparison_to_v3.v3_gate_open=false; comparison_to_v4.v4_gate_open=true; ias_gate_open=true,,calibrated_thresholds.calibrated_from_n=57; calibrated_thresholds.causal=0.0; calibrated_thresholds.structured=1.0; calibrated_thresholds.symcode=0.0; comparison_to_v3.v3_ensemble_recall=0.17; input_recalls.causal=0.36; input_recalls.hermes_v2=0.0; input_recalls.structured=0.2; input_recalls.symcode=0.12,SIGNAL,"completed artifact records positive, verified, or closed evidence"
675,results/experiment_675_losnet_detector.json,LOS-Net: Sequence-Level Hallucination Detector over Full Output Distribution,success,below_threshold,,,,auc_delta=-1.0; auc_losnet=0.0; auc_spilled_energy_baseline=1.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
676,results/experiment_676_metajuls_adaptive.json,MetaJuLS Adaptive Forcing Prompt for StructuredEquationForcer,success,metajuls_adapted,,,,domain_recalls_summary.arithmetic.mean_recall=0.8333333333333334; domain_recalls_summary.arithmetic.n_observations=3; domain_recalls_summary.multi_step.mean_recall=0.25; domain_recalls_summary.multi_step.n_observations=1; domain_recalls_summary.percentage.mean_recall=0.11666666666666665; domain_recalls_summary.percentage.n_observations=3,SIGNAL,"completed artifact records positive, verified, or closed evidence"
678,results/experiment_678_legacy_retirement_preflight.json,Legacy Retirement Pre-flight: Formally retire Exps 380-382 and 346,success,retirements_complete_preflight_confirmed,,,retirement_records=list[4],,SIGNAL,"completed artifact records positive, verified, or closed evidence"
679,results/experiment_679_prompt_injection_kan_cross_dataset.json,prompt injection kan cross dataset,,blocked_on_upstream_exp_678,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
679,results/experiment_679_vr_200q_scale.json,vr 200q scale,success,vr_200q_positive,,,,baseline_accuracy=0.0; forcing_recall=1.0; post_accuracy=1.0; signed_improvement=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
680,results/experiment_680_humaneval_vr.json,HumanEval VR: Execution-Based Code Verification (Exp 680),blocked,code_vr_blocked,,blocked_reason=CARNOT_FORCE_LIVE=1 not set — live GPU required for code VR,,signed_improvement=0.0,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
681,results/experiment_681_adversarial_vr.json,adversarial vr,blocked,adversarial_blocked,,blocked_reason=CARNOT_FORCE_LIVE=1 not set — live GPU required,,baseline_accuracy=0.0; forcing_recall=0.0; post_accuracy=0.0; signed_improvement=0.0,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
682,results/experiment_682_jepa_v15_ood_audit.json,JEPA v15 True OOD Audit — GSM8K indices 500-699,success,jepa_v15_ood_below_random,,,,true_ood_auc=0.4751,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
683,results/experiment_683_fr11_real_positives.json,FR-11 Real Verified Positives: Wire Exp 668 Repairs into Constraint Library,success,positives_wired_no_fp_change,,,,fp_rate_after=0.0; fp_rate_before=0.0; fp_rate_delta=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
684,results/experiment_684_dualgpu_pynvml.json,DualGPU pynvml: Confirm GPU1 Compute Utilization > 0%,success,dualgpu_confirmed,,,,gpu0_util_sample_count=15; gpu1_util_sample_count=15,SIGNAL,"completed artifact records positive, verified, or closed evidence"
685,results/experiment_685_dualgpu_eorm_jepa.json,DualGPU EORM+JEPA Parallel Retrain — resolve Exp 383 slowest-5 pattern,success,dualgpu_retrain_success,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
687,results/experiment_687_hallusat_sparse_ae.json,HalluSAE: Sparse AE identifies hallucination features from FOVER corpus,success,hallusat_below_threshold,,,,compute_line_raw_auroc=0.5; max_auroc=0.5,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
688,results/experiment_688_psv_selfplay.json,PSV Self-Play Loop: Autonomous Constraint Weight Learning (Exp 688),success,psv_selfplay_fp_improving,,,,fp_rate_trend_slope=-0.004848484848484849,SIGNAL,"completed artifact records positive, verified, or closed evidence"
690,results/experiment_690_prompt_injection_kan_true_distillation.json,Prompt Injection KAN v1 — True Distillation with REQ-SAFE-011 Invariant,partial,distillation_corpus_built_classifier_trained_auroc_below_threshold,,teacher_missing_count=0,,classifier_auroc=0.7995; teacher_labeled_count=200; teacher_missing_count=0; teacher_vs_source_agreement_rate=0.965; v0_auroc=0.9262; v0_vs_v1_delta_auroc=-0.1267; v1_auroc=0.7995,AMBIGUOUS,artifact is not terminal
691,results/experiment_691_prompt_injection_kan_cross_dataset.json,Cross-Dataset Generalization Gate for Prompt Injection KAN v1,,generalization_verified_publishable,,,,mean_auroc=0.958511; per_dataset_auroc.bipia=0.95125; per_dataset_auroc.hackaprompt=0.959184; per_dataset_auroc.synthetic=0.9651; training_distribution_auroc=0.7995,AMBIGUOUS,insufficient transparent evidence for signal or noise
692,results/experiment_692_preflight_v5.json,Pre-flight v5: Retire Exps 425/410/383 and block JEPA v15 cascade,success,preflight_v5_complete,,jepa_v15_cascade_blocked=true; missing_retirements=[],"missing_retirements=[]; retirement_files_present.383=true; retirement_files_present.410=true; retirement_files_present.425=true; retirements_added=[425, 410, 383]; retirements_added_this_cycle=3",,SIGNAL,"completed artifact records positive, verified, or closed evidence"
693,results/experiment_693_jepa_v15_root_cause.json,JEPA v15 Root Cause Analysis — H1/H2/H3 Probes for OOD AUC < 0.5,success,root_cause_identified_v16_specced,,,,effective_rank=18; input_ood_auc=0.4751,SIGNAL,"completed artifact records positive, verified, or closed evidence"
694,results/experiment_694_vr_cross_model.json,vr cross model,success,vr_cross_model_no_improvement,,,,cross_model_delta=-1.8; gemma_signed_improvement=-0.8; grammar_recall=0.0; qwen_signed_improvement=1.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
695,results/experiment_695_formal_step_verifier.json,FormalStepVerifier vs EidokuCSP: Tier 2.8 Candidate Benchmark,success,tier_28_no_candidate,,,,eidoku_auc=0.5; formal_step_auc=0.5; symcode_auc=0.5,SIGNAL,"completed artifact records positive, verified, or closed evidence"
696,results/experiment_696_icalm_abstention.json,I-CALM Abstention: FP Reduction via SymCode Confidence Gate,success,abstention_no_improvement,,,,abstention_rate_at_best=0.0; fp_rate_baseline=0.15; fp_rate_best_abstention=0.2; fp_rate_no_abstention=0.2; recall_at_best=1.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
697,results/experiment_697_psv_real_selfplay.json,PSV Real Self-Play: K=2 Parallel Chains with Live GPU Inference (Exp 697),success,psv_real_fp_degrading,,gate_fr11_passed=true; gate_vr_passed=true,,exp688_final_fp_rate=0.5; fp_rate_trend_slope=0.004242; real_vs_synthetic_delta=-0.5; signed_improvement=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
698,results/experiment_698_jepa_v16.json,JEPA v16: InfoNCE Contrastive Loss — OOD AUC Target >= 0.75 on GSM8K 500-699,success,jepa_v16_still_below_random,,cascade_unblocked=false,,n_ood_samples=400; ood_auc_delta=0.0008; v15_baseline_auc=0.4751; v16_ood_auc=0.4759,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
699,results/experiment_699_hallusae_jepa_v16.json,JEPA v16 Retrain on HalluSAE Sparse Features — OOD AUC vs v16 Baseline,success,hallusae_integration_no_improvement,,,,delta_auc=-0.2142; hallusae_v16_ood_auc=0.2616; n_ood_samples=400; sae_sparsity_rate=0.001953; v16_baseline_auc=0.4759,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
700,results/experiment_700_publication_readiness.json,Publication Readiness Audit — Milestone .53 (Exp 700),success,publication_ready,n_headline_metrics=4,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
701,results/experiment_701_kv260_ising_v3_synthesis.json,KV260 Ising v3 Synthesis — Vivado or yosys proxy,blocked,synthesis_blocked_no_tool,,,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
703,results/experiment_703_preflight_v6.json,"Pre-flight v6: Retire Exps 380-382/346/425/410/383, block JEPA v15+v16 cascades",success,preflight_v6_complete,,jepa_v15_cascade_blocked=true; jepa_v16_cascade_blocked=true; manifest_entries_missing=[]; retirements_missing=[],retirements_added=list[7]; retirements_added_this_cycle=7; retirements_missing=[],,SIGNAL,"completed artifact records positive, verified, or closed evidence"
704,results/experiment_704_jepa_v17_ranknet.json,JEPA v17: RankNet Pairwise Ranking Loss — OOD AUC Target >= 0.75 on GSM8K 500-699,success,jepa_v17_still_below_random,,cascade_gate_open=false,,ood_auc_delta_vs_v16=0.006; v15_baseline_auc=0.4751; v16_baseline_auc=0.4759; v17_ood_auc=0.4819,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
705,results/experiment_705_jepa_v17_cascade_deploy.json,JEPA v17 Cascade Deploy Gate — v18 Architecture Spec (Gate Closed),success,jepa_v17_gate_failed_v18_specced,,cascade_gate_open=false; gate_decision_basis=experiment_704_ood_auc=0.4819 < threshold=0.75; jepa_v16_cascade_still_blocked=true,,,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
706,results/experiment_706_gemma4_vr_diagnostic.json,Gemma4-E4B-it VR Failure Mode Diagnostic,success,failure_mode_identified,,,,fp_rate_on_correct=0.0; repair_regression_rate=0.0; threshold_miss_rate=1.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
707,results/experiment_707_adaptive_thresholds.json,ModelAdaptiveThresholdGate: Tier 1 Self-Learning Gate Verification,success,adaptive_thresholds_implemented,,gate_state_file=/home/ianblenke/github.com/Carnot-EBM/carnot-ebm/results/tmp8d_w0mxh.json,,fp_rate_from_706=0.0; gemma4_precision_after_seed=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
708,results/experiment_708_vr_attempt_19_gemma4.json,VR Attempt #19: Gemma4-E4B-it with Adaptive Threshold Gating,success,vr19_gemma4_no_harm,,gate_suppressed_gemma4_symcode=true,,baseline_accuracy=0.84; baseline_correct_count=21; baseline_signed_improvement_exp694=-0.8; improvement_over_baseline=0.8; improvement_over_baseline_exp694=0.8; signed_improvement=0.0; vr_accuracy=0.84; vr_correct_count=21,SIGNAL,"completed artifact records positive, verified, or closed evidence"
709,results/experiment_709_psv_pacore_k2.json,psv pacore k2,,psv_pacore_blocked_no_live,,,,fp_rate_trend_slope=0.0; slope_improvement=0.0,AMBIGUOUS,insufficient transparent evidence for signal or noise
710,results/experiment_710_kan_distill_v2.json,Prompt Injection KAN v2 — Distillation AUROC >= 0.90 on 2000 Examples,success,distillation_improved_below_gate,,distillation_gate_open=false,,distillation_auroc=0.8747; v1_auroc=0.7995; v1_vs_v2_delta_auroc=0.0752,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
711,results/experiment_711_sc_energy_set_consistency.json,SC-Energy SetConsistencyVerifier — Tier 2.9 Candidate,success,tier_29_below_threshold,,,,sc_energy_auc=0.5; tier_29_auc_threshold=0.75,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
712,results/experiment_712_fover_v2_pddl.json,FoVer v2 PDDL Corpus — PDDL Transition Labeling for GSM8K,success,fover_v2_target_met,,,,pddl_z3_agreement_rate=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
713,results/experiment_713_fr11_tier2_relay.json,FR-11 Tier 2 Relay — Wire JEPA v17 or Exp 694 Violations into ConstraintTemplateLibrary,success,fr11_tier2_fallback_relay,,cascade_gate_open=false,,fp_rate_after=0.0; fp_rate_before=0.0; fp_rate_delta=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
714,results/experiment_714_npu_iron_unblock.json,NPU Unblock: IRON Toolchain (mlir-aie) + AMD VitisAI Wheel,blocked,npu_iron_install_failed,,,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
716,results/experiment_716_preflight_v7.json,Pre-flight v7: Incremental Test Selection,success,preflight_v7_complete,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
717,results/experiment_717_jepa_v18_lambdarank.json,JEPA v18: LambdaRank Listwise Loss + ActPRM Uncertainty Weighting,success,jepa_v18_above_random,,gate=pass; gate_file=results/jepa_v18_gate.json,,ood_auc=0.5115; ood_auc_delta_vs_v17=0.0296; v15_baseline_ood_auc=0.4751; v16_baseline_ood_auc=0.4759; v17_baseline_ood_auc=0.4819,SIGNAL,"completed artifact records positive, verified, or closed evidence"
718,results/experiment_718_jepa_v18_cascade.json,JEPA v18 Cascade Deploy — Integration Smoke Test,success,cascade_deploy_auc_fail,,gate=fail; gate_file=results/jepa_v18_cascade_gate.json,,cascade_auc=0.3986; latency_delta_ms=0.0438,SIGNAL,"completed artifact records positive, verified, or closed evidence"
719,results/experiment_719_fr11_relay.json,fr11 relay,gated_blocked,gated_blocked_cascade_deploy_failed,,gate_source=exp718,,,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
720,results/experiment_720_vr_200q_qwen.json,VR 200q Scale Evaluation: RETRO-033 Resolution,success,vr_marginal,,,,baseline_accuracy=0.5255102040816326; signed_improvement_100q=0.0; signed_improvement_150q=0.00666666666666671; signed_improvement_200q=0.005102040816326592; signed_improvement_50q=0.0; vr_accuracy=0.5306122448979592,SIGNAL,"completed artifact records positive, verified, or closed evidence"
721,results/experiment_721_vr_gemma4_graduated.json,Gemma4-A4B VR Graduated Threshold Calibration (arXiv 2601.01490),blocked,gemma4_blocked_no_gpu,,,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
722,results/experiment_722_psv_pool_exhaustion.json,PSV Pool Exhaustion Controlled Diagnostic,success,pool_exhaustion_not_confirmed,,gate=fail; gate_file=/home/ianblenke/github.com/Carnot-EBM/carnot-ebm/results/psv_pool_gate.json,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
723,results/experiment_723_psv_pcore_v2.json,psv pcore v2,gated_blocked,gated_blocked_pool_exhaustion_not_confirmed,,gate_source=exp722,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
724,results/experiment_724_kan_distill_v3.json,Prompt Injection KAN v3 — 3000 Examples + 16 Knots -> AUROC >= 0.90,success,kan_gate_passed,,,,auroc=0.9078; auroc_delta=0.0331; auroc_v2_baseline=0.8747,SIGNAL,"completed artifact records positive, verified, or closed evidence"
725,results/experiment_725_sc_energy_v2.json,SC-Energy v2 — FoVer v2 Dual Labels (Z3 + PDDL),success,sc_energy_v2_below_threshold,,,,auc_delta=0.10562500000000008; ood_auc=0.6056250000000001; tier_29_auc_threshold=0.75; v1_baseline_auc=0.5,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
726,results/experiment_726_jepa_reasoner_probe.json,JEPA-Reasoner Probe: Pre-Generative Hidden-State Constraint Prediction,success,probe_tier21_candidate,,tier21_auc_gate=0.75; tier21_latency_gate_ms=1.0,,ood_auc=1.0; tier21_auc_gate=0.75,SIGNAL,"completed artifact records positive, verified, or closed evidence"
727,results/experiment_727_vargran_gate.json,Variable Granularity Gate: EORM confidence skip for Tier 3 Ising,success,vargran_gate_success,,fn_rate_gated=0.018072,,condition_a_skip_rate=0.0; fn_delta=-0.042169; fn_rate_baseline=0.060241; fn_rate_gated=0.018072; ising_skip_rate=0.6,SIGNAL,"completed artifact records positive, verified, or closed evidence"
729,results/experiment_729_privacy_filter_kan_true_distillation.json,Privacy Filter KAN — True Distillation from openai/privacy-filter,blocked,blocked_on_dependency,,,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
730,results/experiment_730_privacy_filter_kan_cross_dataset.json,Privacy Filter KAN v1 -- Cross-Dataset Generalization Gate,blocked,blocked_on_upstream_exp_729,,gate_results=null; preflight.exp_729_artifact=results/experiment_729_privacy_filter_kan_true_distillation.json; preflight.exp_729_reason=openai/privacy-filter model directory missing or empty; preflight.exp_729_verdict=blocked_on_dependency; preflight.v1_weights_path=python/carnot/models/privacy_filter_kan_v1.json; preflight.v1_weights_present=false,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
731,results/experiment_731_zombie_kill_preflight_v8.json,Zombie Kill + Preflight v8: GPU 1 zombie reap + manifest enforcement gap,success,preflight_v8_clean,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
732,results/experiment_732_probe_xval.json,JEPAReasonerProbe 5-Fold Stratified CV + Domain Transfer (MATH-500),success,probe_xval_robust,,tier21_gate_pass=true; tier21_gate_written=true,,mean_auc=0.992812; mean_auc_threshold=0.75; std_auc=0.004607; std_auc_threshold=0.15; transfer_auc_threshold=0.65,SIGNAL,"completed artifact records positive, verified, or closed evidence"
733,results/experiment_733_tier21_cascade.json,"Tier 2.1 JEPAReasonerProbe Cascade Integration — skip-rate, FN delta, latency",success,tier21_cascade_success,,gate_source=exp732; tier21_gate_pass=true; tier21_gate_written=true,,cascade_latency_delta_ms=-0.047256; fn_delta=0.0; fn_rate_baseline=0.0; fn_rate_tier21=0.0; skip_count=99; skip_rate_symcode=0.495; xval_mean_auc=0.9928125; xval_std_auc=0.004606593440385212,SIGNAL,"completed artifact records positive, verified, or closed evidence"
734,results/experiment_734_fr11_tier21_relay.json,FR-11 EventBus Relay: Tier 2.1 → Tier 1 + SessionMemory,success,fr11_relay_operational,,,,fp_rate_after=1.025; fp_rate_before=0.0; fp_rate_delta=1.025,SIGNAL,"completed artifact records positive, verified, or closed evidence"
735,results/experiment_735_kan_tier0b_integration.json,KAN Tier 0b Integration — Cascade Pre-Filter Validation,success,tier0b_deployed,,,,fp_rate=0.0; fp_rate_mixed_benign=0.0; mixed_set_auroc=1.0; safety_skip_rate_benign=0.0; safety_skip_rate_injections=0.0; tp_rate_injection=0.0; verification_cascade_auc_baseline=0.0; verification_cascade_auc_with_tier0b=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
736,results/experiment_736_psv_specialization.json,PSV Constraint Specialization Diagnostic,success,psv_specialization_confirmed,,gate=pass; gate_file=/home/ianblenke/github.com/Carnot-EBM/carnot-ebm/results/psv_specialization_gate.json; gate_written=true,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
737,results/experiment_737_psv_domain_diverse.json,PSV Domain-Diverse Recovery,success,psv_recovery_confirmed,,gate_source=exp736,,fp_rate_slope=-0.00131257; slope_delta=-0.00131257,SIGNAL,"completed artifact records positive, verified, or closed evidence"
738,results/experiment_738_step_probe_tier2_memory.json,Step-Level JEPAProbe + Tier 2 Cross-Session Memory,success,step_probe_and_memory_both_pass,,,,auc_delta=0.007187999999999972; precision_s1=0.5833333333333334; precision_s2=0.35; precision_s3=0.35; query_auc_baseline=0.992812; step_auc=1.0; step_auc_threshold=0.75,SIGNAL,"completed artifact records positive, verified, or closed evidence"
740,results/experiment_740_preflight_v9.json,Pre-flight v9: Exp 527 retirement + DualGPU wire-in confirmation,success,preflight_v9_clean_manifest_pending,,,exp527_retired=true,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
741,results/experiment_741_fr11_formal_closure.json,FR-11 Formal Closure: Documentation Debt Payoff (Milestone .56),success,fr11_formally_closed,,,,evidence.probe_5fold_auc=0.993,SIGNAL,"completed artifact records positive, verified, or closed evidence"
742,results/experiment_742_retro033_confirmation.json,RETRO-033 Confirmation Trial: seed 999,success,retro033_confirmed_closed,,,,baseline_accuracy=0.5255102040816326; seed_218_signed_improvement=0.0051; signed_improvement=0.005102040816326592; verify_repair_accuracy=0.5306122448979592,SIGNAL,"completed artifact records positive, verified, or closed evidence"
743,results/experiment_743_privacy_filter_v2.json,Privacy Filter KAN v2 — Teacher-Free PII Detection,success,privacy_filter_v2_gate_passed_high,,gate_passed=true,,auroc=1.0; calibrated_threshold=-0.04434540627524257; indist_auroc=0.985,SIGNAL,"completed artifact records positive, verified, or closed evidence"
744,results/experiment_744_iterative_2round_repair.json,Iterative 2-Round Code Repair — HumanEval (arXiv 2604.10508 validation),blocked,code_repair_blocked,,blocked_reason=CARNOT_FORCE_LIVE=1 not set — live GPU required for Qwen inference,,round1_improvement=0.0; round2_improvement=0.0; total_improvement=0.0,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
745,results/experiment_745_cocoa_tier0f.json,CoCoA Tier 0f — Training-Free Inter-Layer Disagreement Detector (arXiv 2602.09486),success,cocoa_tier0f_auc_high,,,,auc=0.18816953889147647; auc_inverted=0.8118304611085235; effective_auc=0.8118304611085235,SIGNAL,"completed artifact records positive, verified, or closed evidence"
746,results/experiment_746_dualgpu_eorm_jepa_retrain.json,DualGPU EORM+JEPA Retrain — production rollout and speedup validation,success,dualgpu_retrain_validated,,,,n_samples_used=100,SIGNAL,"completed artifact records positive, verified, or closed evidence"
747,results/experiment_747_tier1_weight_audit.json,Tier 1 PerModelFPTracker Weight Convergence Audit,success,tier1_weights_converging,,,,total_update_count=5; update_count_ratio=3.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
748,results/experiment_748_cross_session_memory_10session.json,Cross-Session Memory 10-Session Stress Test,success,tier2_memory_plateau_at_s2,,,,precision_s1=1.0; precision_s10=1.0; precision_s3=1.0; precision_s5=1.0; precision_s7=1.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
749,results/experiment_749_psv_monitoring.json,PSV Domain-Diverse Recovery Monitoring (Iterations 31-60),success,psv_recovery_relapse,,,,fp_rate_slope_737=-0.00131257; fp_rate_slope_a=0.0; fp_rate_slope_all60=-0.00056821; fp_rate_slope_new30=0.00110122,SIGNAL,"completed artifact records positive, verified, or closed evidence"
750,results/experiment_750_vitis_hls_ising_v4.json,Vitis HLS Ising Sampler v4: HLS C++ Kernel Write and CPU Validation,success,hls_kernel_ready_synthesis_pending,,,,energy_delta_pct=200.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
751,results/experiment_751_dwave_neal_backend.json,D-Wave Neal SamplerBackend Validation,success,neal_worse_energy,,,,energy_improvement_pct=-177.70347445549012; n_samples=100,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
752,results/experiment_752_hf_model_preparation.json,HuggingFace Model Artifact Preparation — StepLevelJEPAProbe + KAN Tier 0b,success,hf_artifacts_ready,,jepa_config_missing_fields=[]; kan_config_missing_fields=[],,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
754,results/experiment_754_preflight_v10.json,Pre-flight v10: manifest patch applied and enforcement confirmed,success,preflight_v10_patch_applied_gpu_clean,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
755,results/experiment_755_psv_relapse_diagnosis.json,PSV Relapse Root-Cause Diagnosis (Three Hypotheses),success,multiple_hypotheses,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
756,results/experiment_756_psv_srsa_gate.json,PSV SRSA Gate + Constraint Freezing + Curriculum Diversity (Layered Fix),success,recovery_sustained,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
